#CpG,Coefficient estimate (slope),Standard error,p value,Bonferroni p,q value (FDR),Gene
cpg,beta,std.err,p.value,bonferroni,fdr,gene
cg25957043,-0.0002126246,6.40E-05,0.0009301957,1.00E+00,0.0100688459,C3orf37
cg22047552,-0.0003171926,9.55E-05,0.0009305316,1.00E+00,0.0100721535,SGK494
cg14148016,-0.0003261594,9.82E-05,0.0009306597,1.00E+00,0.0100732128,NA
cg23666170,-0.0002926748,8.82E-05,0.0009307599,1.00E+00,0.0100736868,PLK1S1
cg16312872,-0.0002011811,6.06E-05,0.0009307641,1.00E+00,0.0100736868,TULP4
cg16871561,0.0004753313,0.000143177,0.0009310403,1.00E+00,0.0100763483,SLC25A3
cg16509173,-0.0001492447,4.50E-05,0.0009316532,1.00E+00,0.0100826526,ST5
cg05955301,0.000321918,9.70E-05,0.0009318239,1.00E+00,0.0100841721,PRELP
cg05778440,-0.0001744587,5.26E-05,0.0009322322,1.00E+00,0.0100880998,LOC440461
cg18400181,-0.0001559052,4.70E-05,0.0009322475,1.00E+00,0.0100880998,LRCH1
cg21197266,-5.27E-05,1.59E-05,0.0009323411,1.00E+00,0.0100887841,NA
cg02652597,-0.0003008173,9.06E-05,0.0009327315,1.00E+00,0.0100925944,VAMP5
cg02232542,0.0002305534,6.95E-05,0.0009327539,1.00E+00,0.0100925944,KIAA1984
cg27033231,0.0007625953,0.0002297705,0.0009341543,1.00E+00,0.0101074176,NA
cg11171811,-0.0002578234,7.77E-05,0.0009343155,1.00E+00,0.0101088017,LTBP3
cg23891286,0.0001390002,4.19E-05,0.000934343,1.00E+00,0.0101088017,FAM20B
cg17405139,-0.0003599023,0.0001084449,0.0009347772,1.00E+00,0.0101131706,GPR133
cg15140323,-0.0002468903,7.44E-05,0.0009349838,1.00E+00,0.0101150763,FABP6
cg07652628,-0.0003958383,0.0001192766,0.0009351013,1.00E+00,0.0101160185,KRT18
cg26876444,-0.0003045541,9.18E-05,0.0009352212,1.00E+00,0.0101169869,NA
cg12192686,0.0002752151,8.29E-05,0.0009355003,1.00E+00,0.0101196759,SLC8A2
cg22578610,-0.0004417308,0.0001331108,0.0009355566,1.00E+00,0.0101199567,NA
cg00192031,-9.53E-05,2.87E-05,0.0009359409,1.00E+00,0.0101237835,NA
cg17080371,0.0004250373,0.0001280856,0.0009360025,1.00E+00,0.010124121,CCNI
cg00819788,-0.0001799404,5.42E-05,0.0009360692,1.00E+00,0.0101245124,TMEM256
cg06697595,-0.0003127495,9.43E-05,0.0009365365,1.00E+00,0.0101292379,TRIM38
cg15083775,0.0002411668,7.27E-05,0.0009366561,1.00E+00,0.0101302017,NA
cg22954687,-0.0005120516,0.0001543174,0.0009367185,1.00E+00,0.0101305468,NA
cg17173423,-0.0005731179,0.0001727229,0.0009368351,1.00E+00,0.0101314781,MS4A3
cg14642773,-0.0002838602,8.55E-05,0.0009368925,1.00E+00,0.0101317702,NA
cg03923640,0.0004585399,0.000138198,0.0009373122,1.00E+00,0.0101359791,NA
cg25954162,-0.0002892228,8.72E-05,0.0009373576,1.00E+00,0.0101361401,MYL6B
cg20768915,0.0002752276,8.30E-05,0.0009374848,1.00E+00,0.0101371855,NA
cg21933812,0.000259607,7.82E-05,0.000937695,1.00E+00,0.0101389581,NA
cg23934633,-0.0001479745,4.46E-05,0.0009377097,1.00E+00,0.0101389581,NA
cg14412187,0.0003856084,0.0001162286,0.0009383739,1.00E+00,0.0101458102,NA
cg01460202,-0.0001132926,3.41E-05,0.0009384722,1.00E+00,0.0101463525,ERN2
cg11051510,-0.0001486184,4.48E-05,0.0009384851,1.00E+00,0.0101463525,NAF1
cg16151494,-0.0008785128,0.0002648039,0.0009386201,1.00E+00,0.0101474824,NA
cg04742345,-6.62E-05,2.00E-05,0.0009388338,1.00E+00,0.0101494626,SLC29A1
cg13394216,0.000238096,7.18E-05,0.0009390144,1.00E+00,0.0101510847,GMDS
cg01741041,0.0002967142,8.94E-05,0.0009391727,1.00E+00,0.0101524662,ACTB
cg11229872,0.0001441831,4.35E-05,0.0009392966,1.00E+00,0.0101534751,NA
cg14782678,0.0004207057,0.0001268242,0.0009398244,1.00E+00,0.0101588506,TMEM102
cg08519447,-0.0002395991,7.22E-05,0.0009399591,1.00E+00,0.0101596838,RAX2
cg20109495,-0.0004131108,0.0001245362,0.0009399626,1.00E+00,0.0101596838,OR3A2
cg12095353,-0.000342727,0.000103319,0.0009400357,1.00E+00,0.0101601433,NA
cg00599410,-0.0002806183,8.46E-05,0.0009402822,1.00E+00,0.0101624772,NA
cg19802477,-0.0004834925,0.0001457596,0.0009404286,1.00E+00,0.0101637298,LILRA4
cg13666041,-0.0002834076,8.54E-05,0.0009404769,1.00E+00,0.0101639206,ACTN1
cg05247391,-0.0001600841,4.83E-05,0.0009406299,1.00E+00,0.0101652442,NA
cg01900413,0.0001990189,6.00E-05,0.0009410103,1.00E+00,0.0101690249,ETS1
cg24209528,0.0003877658,0.0001169075,0.0009410774,1.00E+00,0.0101693931,NA
cg13578194,-0.0003306878,9.97E-05,0.0009411056,1.00E+00,0.0101693931,LIMCH1
cg20341535,-0.0003286668,9.91E-05,0.0009411382,1.00E+00,0.010169415,SCN4B
cg07379557,-0.000198634,5.99E-05,0.0009412126,1.00E+00,0.0101698885,RHBDL1
cg21387009,0.0005578387,0.0001681924,0.0009417122,1.00E+00,0.0101747613,IRAK2
cg24457649,-0.0002631868,7.94E-05,0.0009417248,1.00E+00,0.0101747613,NA
cg24786875,-0.0005974105,0.0001801251,0.000941804,1.00E+00,0.0101751656,ANKRD32
cg25005739,-0.000427083,0.0001287699,0.0009418234,1.00E+00,0.0101751656,NA
cg02375208,-0.0005313996,0.0001602306,0.0009423829,1.00E+00,0.0101808791,LHFPL2
cg02243278,0.0001867942,5.63E-05,0.0009433462,1.00E+00,0.0101909556,MYOM2
cg03638795,-0.0002865644,8.64E-05,0.000943477,1.00E+00,0.0101917401,SIGIRR
cg00095526,0.0003408584,0.0001027877,0.0009434802,1.00E+00,0.0101917401,CACNA1S
cg21470541,-0.0005722472,0.0001725672,0.000943667,1.00E+00,0.010193427,NA
cg23588699,0.0001787997,5.39E-05,0.00094375,1.00E+00,0.0101939927,TNFRSF25
cg20743881,-0.0002933859,8.85E-05,0.0009438806,1.00E+00,0.0101950728,TLL1
cg12800962,0.0003229173,9.74E-05,0.0009442289,1.00E+00,0.0101985026,NA
cg27644095,0.0003962942,0.0001195147,0.0009444137,1.00E+00,0.0102001674,HCG22
cg25357825,-0.0004196581,0.0001265613,0.0009444538,1.00E+00,0.0102002693,VGLL4
cg03941587,0.0002638928,7.96E-05,0.00094461,1.00E+00,0.0102016247,FGF2
cg05768620,-0.0001478715,4.46E-05,0.0009447137,1.00E+00,0.0102022043,NUMA1
cg09201238,-0.0003784607,0.0001141397,0.000944725,1.00E+00,0.0102022043,NA
cg10325088,-0.0001455041,4.39E-05,0.0009448395,1.00E+00,0.0102031094,GPATCH2
cg02556928,-0.0005246034,0.0001582203,0.0009451147,1.00E+00,0.0102056676,CSF2RB
cg11676291,8.41E-05,2.54E-05,0.0009451378,1.00E+00,0.0102056676,MORN1
cg03597940,0.0003107836,9.37E-05,0.0009452984,1.00E+00,0.0102070705,DOHH
cg24849872,-0.0001684552,5.08E-05,0.0009453365,1.00E+00,0.0102071504,ZNF287
cg15450445,-0.0001964483,5.93E-05,0.0009456493,1.00E+00,0.0102101968,NA
cg01557792,-0.0002389176,7.21E-05,0.0009457399,1.00E+00,0.0102108432,KIAA0247
cg23772843,0.0003407166,0.0001027666,0.0009458177,1.00E+00,0.0102110425,F7
cg13816466,-0.000261925,7.90E-05,0.0009458198,1.00E+00,0.0102110425,LINC00961
cg11808885,-4.87E-05,1.47E-05,0.0009460235,1.00E+00,0.0102129104,NA
cg21417130,0.0003357319,0.0001012673,0.0009462756,1.00E+00,0.0102153001,NA
cg20417953,-0.0001104256,3.33E-05,0.0009463172,1.00E+00,0.0102154178,GPRC5C
cg17146526,0.0002474228,7.46E-05,0.0009465006,1.00E+00,0.0102170653,NA
cg16016281,0.0003546825,0.000106986,0.0009465516,1.00E+00,0.0102172841,NA
cg26814335,-0.0005121239,0.0001544795,0.0009467667,1.00E+00,0.010219274,AGPAT5
cg10424974,0.0003144897,9.49E-05,0.0009469327,1.00E+00,0.0102207342,NA
cg14781242,0.0004050133,0.0001221727,0.0009469982,1.00E+00,0.0102211099,LCK
cg23550826,-0.0001355093,4.09E-05,0.0009470671,1.00E+00,0.0102215218,PDGFRA
cg11698099,-8.82E-05,2.66E-05,0.000947337,1.00E+00,0.0102241023,NA
cg21747160,0.0003786298,0.0001142186,0.0009474377,1.00E+00,0.0102247387,LMBR1L
cg01813393,0.000373533,0.0001126813,0.0009474574,1.00E+00,0.0102247387,KANK4
cg26225847,-0.0002598568,7.84E-05,0.0009475211,1.00E+00,0.0102250936,FAM189A1
cg08734623,-0.0002266541,6.84E-05,0.0009476121,1.00E+00,0.0102257434,PCNXL3
cg08569322,-0.0003144932,9.49E-05,0.0009478156,1.00E+00,0.0102276084,IGF2R
cg11446398,0.0007163771,0.0002161151,0.0009479869,1.00E+00,0.0102291246,NA
cg23825231,0.0004213803,0.0001271227,0.0009481217,1.00E+00,0.0102302467,NA
cg06946880,0.0003015115,9.10E-05,0.0009491545,1.00E+00,0.0102410589,ATP6V1B1
cg00937359,0.0004308594,0.0001299977,0.0009494421,1.00E+00,0.0102438296,SYNCRIP
cg20278269,-0.0002516903,7.59E-05,0.0009496067,1.00E+00,0.0102452729,LRP5
cg24961970,-0.0003748238,0.0001130963,0.0009499838,1.00E+00,0.0102490088,MYO1H
cg06161375,0.0004209418,0.0001270129,0.0009501,1.00E+00,0.0102499295,TRIM63
cg08746853,0.0005257381,0.0001586363,0.0009502868,1.00E+00,0.010251612,HIST4H4
cg07454933,0.0004483139,0.0001352797,0.0009507261,1.00E+00,0.0102560183,NA
cg20683656,0.0002067574,6.24E-05,0.0009508911,1.00E+00,0.0102574654,EBF2
cg24642825,-7.70E-05,2.33E-05,0.0009509334,1.00E+00,0.0102575896,NA
cg14194956,-0.0002301255,6.94E-05,0.0009509815,1.00E+00,0.0102576649,APOBEC3B
cg12593793,-0.0003028865,9.14E-05,0.0009510021,1.00E+00,0.0102576649,NA
cg03969219,-8.27E-05,2.50E-05,0.0009514775,1.00E+00,0.01026246,GNG7
cg11869018,0.00051299,0.0001548071,0.0009515441,1.00E+00,0.010262845,NA
cg13501907,0.0005465478,0.0001649348,0.0009515956,1.00E+00,0.0102630682,NA
cg20080548,-0.0001441607,4.35E-05,0.0009519577,1.00E+00,0.0102666402,SBSN
cg20511832,0.0002212473,6.68E-05,0.0009521119,1.00E+00,0.0102679702,CHRNB4
cg06391982,0.0002723528,8.22E-05,0.000952184,1.00E+00,0.0102684147,NA
cg01202155,0.0001621788,4.89E-05,0.0009523503,1.00E+00,0.0102698744,NA
cg04583000,-0.0005178135,0.0001562904,0.0009535229,1.00E+00,0.0102821869,NA
cg03015592,0.0003492061,0.0001054021,0.0009537438,1.00E+00,0.0102842351,NA
cg24534872,-4.87E-05,1.47E-05,0.0009541599,1.00E+00,0.0102883878,ARMC7
cg01063572,-0.0001631259,4.92E-05,0.0009546304,1.00E+00,0.0102931277,NFIA
cg12268991,-0.0001515617,4.58E-05,0.0009547055,1.00E+00,0.0102934755,STAG1
cg03315230,0.0003096756,9.35E-05,0.0009547452,1.00E+00,0.0102934755,ABHD1
cg22033476,-0.0006004677,0.0001812577,0.0009547555,1.00E+00,0.0102934755,THADA
cg03137209,0.0003247724,9.80E-05,0.0009548267,1.00E+00,0.0102939089,NA
cg15704219,-0.0004453093,0.0001344247,0.0009550272,1.00E+00,0.0102957365,FAM208B
cg21005457,0.0004245594,0.0001281674,0.0009555873,1.00E+00,0.010301441,DKFZP434L187
cg04787785,-5.85E-05,1.77E-05,0.0009558146,1.00E+00,0.0103035567,GDE1
cg14644065,-0.0003648674,0.0001101573,0.0009565944,1.00E+00,0.0103116287,PTRH1
cg12085119,0.0004972081,0.0001501146,0.0009567598,1.00E+00,0.0103130778,IRS2
cg21436520,-0.0003674097,0.0001109285,0.0009569656,1.00E+00,0.0103149612,NA
cg10100767,-0.0001884946,5.69E-05,0.0009570848,1.00E+00,0.0103159115,AKT1
cg25870263,0.0002051771,6.20E-05,0.0009578538,1.00E+00,0.0103238664,FNDC5
cg19918734,-0.0001689903,5.10E-05,0.000958129,1.00E+00,0.0103264975,ME3
cg05015176,-8.66E-05,2.62E-05,0.0009581604,1.00E+00,0.0103265006,NA
cg00065302,0.0001692313,5.11E-05,0.0009582717,1.00E+00,0.0103273653,LTN1
cg17996013,-0.0001429137,4.32E-05,0.0009584193,1.00E+00,0.0103286215,ROBO3
cg19704102,-0.0005621006,0.0001697321,0.0009584505,1.00E+00,0.0103286236,NA
cg20980926,0.0003998598,0.0001207428,0.0009585398,1.00E+00,0.0103292509,NA
cg05411199,0.0004305542,0.0001300119,0.0009585881,1.00E+00,0.0103294366,PXDC1
cg25374649,-0.0003270943,9.88E-05,0.0009587227,1.00E+00,0.0103305522,LDLRAD4
cg05911990,-0.0002128345,6.43E-05,0.0009589099,1.00E+00,0.0103322342,IFRD1
cg27271937,0.0002565581,7.75E-05,0.0009590833,1.00E+00,0.010333768,PLEKHG6
cg01701634,-9.84E-05,2.97E-05,0.0009591345,1.00E+00,0.0103339538,NKG7
cg03604838,-0.0001358858,4.10E-05,0.0009591627,1.00E+00,0.0103339538,PDCL3
cg26243203,0.0001897163,5.73E-05,0.0009596929,1.00E+00,0.0103393311,B3GNTL1
cg13048967,-0.0003517151,0.0001062198,0.0009601214,1.00E+00,0.0103436127,CXCR1
cg18394275,-0.0003574924,0.0001079653,0.000960196,1.00E+00,0.0103440811,NA
cg25292663,-0.0002926949,8.84E-05,0.0009611195,1.00E+00,0.0103536944,BAHCC1
cg23709988,-0.0001996062,6.03E-05,0.0009614146,1.00E+00,0.0103565373,PPP1R3E
cg11589567,-0.000488774,0.0001476322,0.0009616346,1.00E+00,0.0103585718,TNR
cg07395804,-0.000400686,0.000121026,0.0009616752,1.00E+00,0.0103586733,ZFYVE9
cg27467516,-0.0001979214,5.98E-05,0.0009617506,1.00E+00,0.0103591498,MVD
cg00300303,-0.0004901317,0.0001480442,0.0009617817,1.00E+00,0.0103591498,NA
cg23328109,-0.000375681,0.000113475,0.0009618441,1.00E+00,0.0103594865,REXO1L2P
cg19586698,-0.0006851729,0.0002069613,0.0009620474,1.00E+00,0.0103610829,OTUD6B
cg15872458,-0.0002997731,9.05E-05,0.0009620547,1.00E+00,0.0103610829,ZNF385A
cg00985388,-0.0003895541,0.0001176708,0.0009623556,1.00E+00,0.0103639879,VWA5B2
cg12582959,-0.0001395833,4.22E-05,0.0009625774,1.00E+00,0.0103660409,CCDC106
cg05269845,0.0008101894,0.0002447364,0.0009626433,1.00E+00,0.0103663436,NA
cg20035032,0.0003788675,0.0001144459,0.0009626678,1.00E+00,0.0103663436,NA
cg18202492,-0.0003217118,9.72E-05,0.0009637286,1.00E+00,0.0103774296,NDC1
cg02529627,-0.0001496562,4.52E-05,0.000963922,1.00E+00,0.0103791762,NA
cg08466385,-0.0003344304,0.0001010352,0.0009640719,1.00E+00,0.0103804542,NA
cg26787020,0.0004327163,0.0001307317,0.0009643517,1.00E+00,0.0103831313,CACYBP
cg20449379,-0.0003357843,0.0001014487,0.0009645696,1.00E+00,0.0103851412,NA
cg18320379,-5.59E-05,1.69E-05,0.0009647348,1.00E+00,0.0103865835,NA
cg27061889,0.0003432763,0.000103716,0.0009649793,1.00E+00,0.0103888785,LASP1
cg08144157,-0.0003674707,0.0001110317,0.0009655649,1.00E+00,0.0103947026,NA
cg06617490,0.0004057731,0.0001226052,0.0009655961,1.00E+00,0.0103947026,NA
cg20608990,-0.0003960464,0.0001196665,0.0009656209,1.00E+00,0.0103947026,CASP8
cg11678610,-0.0002132536,6.44E-05,0.0009656453,1.00E+00,0.0103947026,NA
cg23060390,-6.03E-05,1.82E-05,0.0009659103,1.00E+00,0.0103972189,NA
cg24720967,0.0002210512,6.68E-05,0.0009660331,1.00E+00,0.0103982037,NA
cg05637351,-0.0001351714,4.08E-05,0.0009661524,1.00E+00,0.0103991516,CDH7
cg15674825,-0.0001939051,5.86E-05,0.0009662351,1.00E+00,0.0103997052,MYOZ3
cg01759155,0.0002465923,7.45E-05,0.0009664925,1.00E+00,0.0104021384,AMN
cg12947009,-0.0001563547,4.72E-05,0.000966675,1.00E+00,0.0104037659,C21orf2
cg20670946,-0.0003747437,0.0001132414,0.0009667785,1.00E+00,0.0104045437,NA
cg07708016,0.0004912939,0.0001484624,0.0009668832,1.00E+00,0.0104053329,NA
cg10895687,-6.72E-05,2.03E-05,0.0009673682,1.00E+00,0.0104102158,NA
cg26157579,-0.0004142056,0.0001251737,0.0009674595,1.00E+00,0.0104108618,PLEKHO2
cg16536560,-0.0004272364,0.0001291128,0.0009675642,1.00E+00,0.0104116512,CPA6
cg12441214,0.000297871,9.00E-05,0.000967818,1.00E+00,0.0104137944,PRDM16
cg03605404,-7.43E-05,2.24E-05,0.000967826,1.00E+00,0.0104137944,NA
cg24598948,-0.0009818383,0.0002967248,0.0009678945,1.00E+00,0.0104139194,LOC441666
cg06597652,0.0006502301,0.0001965084,0.0009679003,1.00E+00,0.0104139194,HCN2
cg00220113,0.000266541,8.06E-05,0.0009681993,1.00E+00,0.0104168001,MROH5
cg19927090,0.0002193994,6.63E-05,0.0009683333,1.00E+00,0.0104179044,NA
cg03438101,-0.0004947982,0.000149551,0.0009691299,1.00E+00,0.0104261376,INPP5A
cg03974193,0.0004505342,0.0001361757,0.0009694096,1.00E+00,0.0104288093,MAP4K4
cg17651451,0.0003327313,0.000100571,0.0009696023,1.00E+00,0.0104305443,ADAMTS2
cg19371652,-0.0003443092,0.0001040717,0.0009697264,1.00E+00,0.0104315418,OAS2
cg02043105,-0.0001341526,4.06E-05,0.0009699478,1.00E+00,0.0104335857,SH2B1
cg11155687,-0.0001132975,3.42E-05,0.0009703552,1.00E+00,0.0104376305,NA
cg16254756,-0.0003020328,9.13E-05,0.0009708808,1.00E+00,0.0104429468,SHC1
cg14217861,-0.0003406692,0.0001029861,0.0009713415,1.00E+00,0.0104475645,NOTCH1
cg00035623,-7.16E-05,2.17E-05,0.0009715678,1.00E+00,0.0104496601,UBE2S
cg11036041,0.0003657096,0.0001105585,0.0009716053,1.00E+00,0.0104497249,LIMCH1
cg14566901,-0.0002457061,7.43E-05,0.0009717442,1.00E+00,0.0104508813,OR9Q1
cg00703276,0.0002797089,8.46E-05,0.0009719231,1.00E+00,0.0104524667,NA
cg17567825,-0.0002073299,6.27E-05,0.0009720489,1.00E+00,0.0104534824,TCP11L1
cg04849995,-7.88E-05,2.38E-05,0.0009722387,1.00E+00,0.0104549165,NA
cg09187413,-0.0003024679,9.14E-05,0.0009722752,1.00E+00,0.0104549165,TAP2
cg01428071,-0.0003634796,0.0001098909,0.0009722766,1.00E+00,0.0104549165,PHIP
cg15456206,-0.000281189,8.50E-05,0.0009724275,1.00E+00,0.010456201,ZNF580
cg18430128,-0.0002044473,6.18E-05,0.0009728567,1.00E+00,0.0104604779,ZNF135
cg15690598,0.0003923417,0.0001186239,0.0009729591,1.00E+00,0.0104612406,NA
cg27086014,-0.0001946864,5.89E-05,0.0009731029,1.00E+00,0.0104622584,SIGLEC12
cg23970546,-0.0003120011,9.43E-05,0.0009731167,1.00E+00,0.0104622584,NA
cg18116968,0.0003465226,0.0001047758,0.0009735263,1.00E+00,0.0104663231,NA
cg20519665,0.0003064003,9.26E-05,0.0009738261,1.00E+00,0.010469208,NA
cg01054938,0.0002838376,8.58E-05,0.000973883,1.00E+00,0.010469481,ABCC3
cg24936695,-0.000252845,7.65E-05,0.0009743341,1.00E+00,0.0104739922,CLDN17
cg24794881,-0.0002979114,9.01E-05,0.0009744673,1.00E+00,0.0104750853,NA
cg26622211,0.0003777592,0.0001142312,0.0009745844,1.00E+00,0.0104759646,NA
cg03054277,0.0004497425,0.0001359987,0.0009746121,1.00E+00,0.0104759646,OBSCN
cg16043144,-9.30E-05,2.81E-05,0.0009750634,1.00E+00,0.010480477,CPEB1
cg08980480,-0.0002969912,8.98E-05,0.0009752791,1.00E+00,0.0104824564,VWF
cg24222194,-0.0003016573,9.12E-05,0.0009755594,1.00E+00,0.0104851304,NA
cg22361914,-0.0001049147,3.17E-05,0.0009756763,1.00E+00,0.0104860478,CCDC104
cg19878482,-0.0007261601,0.0002196089,0.0009758419,1.00E+00,0.0104874879,MROH6
cg05493356,-7.52E-05,2.27E-05,0.000976169,1.00E+00,0.0104903916,NA
cg27423445,-0.0006145908,0.000185873,0.0009761751,1.00E+00,0.0104903916,APOLD1
cg03367493,-0.0002244835,6.79E-05,0.0009765098,1.00E+00,0.0104936483,GSDMD
cg06166915,-0.0002281152,6.90E-05,0.0009765725,1.00E+00,0.010493983,CX3CL1
cg17500680,-0.0007614055,0.0002302868,0.0009767694,1.00E+00,0.0104954233,TG
cg16702362,-0.0005269621,0.0001593795,0.0009767696,1.00E+00,0.0104954233,MGAT5
cg02389252,-0.0005412116,0.0001636914,0.0009769241,1.00E+00,0.0104967439,NA
cg26367730,-0.000106997,3.24E-05,0.0009770264,1.00E+00,0.0104975035,GINS4
cg14161359,-0.0001854603,5.61E-05,0.0009771506,1.00E+00,0.010498499,KCNA4
cg04307107,0.0005243801,0.000158606,0.0009773033,1.00E+00,0.0104998004,NFATC2
cg19740859,-0.0002053977,6.21E-05,0.0009777806,1.00E+00,0.010504316,MYT1L
cg21890738,-5.77E-05,1.74E-05,0.0009777868,1.00E+00,0.010504316,CYB561
cg17345569,-0.0001761619,5.33E-05,0.0009778347,1.00E+00,0.0105044908,GNMT
cg06175981,-0.0001696177,5.13E-05,0.0009779988,1.00E+00,0.0105059147,ASIC4
cg16847695,-0.000123605,3.74E-05,0.0009781235,1.00E+00,0.0105069146,SYNDIG1
cg27533080,-0.0002876397,8.70E-05,0.0009783303,1.00E+00,0.0105087965,NA
cg01405445,-0.0005522524,0.0001670528,0.0009784294,1.00E+00,0.0105095219,HSPB6
cg05456921,-3.97E-05,1.20E-05,0.0009789016,1.00E+00,0.0105142538,NKX6-1
cg07169233,0.0003906703,0.0001181807,0.0009789614,1.00E+00,0.0105145564,CSGALNACT1
cg27131958,-0.0001079185,3.26E-05,0.0009795972,1.00E+00,0.0105210459,EMC9
cg09565806,-0.0005650392,0.0001709396,0.0009796955,1.00E+00,0.0105217618,RFTN2
cg26283550,-7.02E-05,2.12E-05,0.0009799874,1.00E+00,0.0105245563,NA
cg11507793,-0.0004228396,0.0001279261,0.0009802011,1.00E+00,0.0105265122,HLA-H
cg24585537,0.0001995238,6.04E-05,0.0009802678,1.00E+00,0.0105268877,NA
cg10130900,-0.0002842594,8.60E-05,0.0009804363,1.00E+00,0.0105283577,SLC12A4
cg15931921,0.0007772554,0.0002351591,0.0009805848,1.00E+00,0.0105296125,DLL1
cg08787837,-0.000274313,8.30E-05,0.0009809435,1.00E+00,0.0105331234,NA
cg27287951,-0.0002247673,6.80E-05,0.0009810755,1.00E+00,0.0105342005,ADAP1
cg16368921,-0.0001609796,4.87E-05,0.0009818175,1.00E+00,0.0105418271,LOC100289673
cg04507925,0.0004739711,0.0001434173,0.0009819476,1.00E+00,0.0105428845,UNC80
cg15169121,0.0004301222,0.0001301545,0.0009824173,1.00E+00,0.0105474794,NA
cg20847701,-0.0002934357,8.88E-05,0.0009824391,1.00E+00,0.0105474794,PVT1
cg04670553,-0.0002414331,7.31E-05,0.0009824717,1.00E+00,0.0105474893,NA
cg06624267,0.0003388842,0.000102547,0.0009825247,1.00E+00,0.0105477174,NA
cg05073845,-0.0001370446,4.15E-05,0.0009828631,1.00E+00,0.01055101,FOXO1
cg10978355,-0.0003493169,0.0001057076,0.0009829247,1.00E+00,0.010551331,NA
cg02430039,0.000717781,0.0002172123,0.0009830806,1.00E+00,0.0105523505,NA
cg10455757,-4.51E-05,1.37E-05,0.0009830832,1.00E+00,0.0105523505,FAM214B
cg03086663,0.000187823,5.68E-05,0.0009835073,1.00E+00,0.0105565624,NR2F1
cg11228250,-0.0002534893,7.67E-05,0.0009835606,1.00E+00,0.0105567938,PLA2R1
cg09014775,-0.0002807507,8.50E-05,0.000983761,1.00E+00,0.0105586035,NA
cg19693284,-7.49E-05,2.27E-05,0.0009843008,1.00E+00,0.0105640562,SGTA
cg10333520,0.0003179175,9.62E-05,0.000984383,1.00E+00,0.0105645972,TRANK1
cg15575498,-0.0003960916,0.0001198782,0.0009844566,1.00E+00,0.0105650466,NA
cg24090911,-0.0002865461,8.67E-05,0.0009845361,1.00E+00,0.0105655065,AHRR
cg12820608,-7.34E-05,2.22E-05,0.000984563,1.00E+00,0.0105655065,RARG
cg24475062,0.0003101306,9.39E-05,0.0009847663,1.00E+00,0.0105673466,TNXB
cg07708521,0.0003720304,0.0001126,0.0009848583,1.00E+00,0.0105679934,NA
cg26558366,-0.0001750259,5.30E-05,0.0009848949,1.00E+00,0.0105680449,OR10C1
cg14687660,0.0002039647,6.17E-05,0.0009850083,1.00E+00,0.0105689209,NA
cg06778853,-0.0003045736,9.22E-05,0.000985138,1.00E+00,0.010569971,PHF13
cg22434594,0.0003162267,9.57E-05,0.0009851937,1.00E+00,0.0105702275,NA
cg18264548,-5.00E-05,1.51E-05,0.0009853813,1.00E+00,0.0105718989,BMF
cg27583922,0.0001273525,3.85E-05,0.0009854576,1.00E+00,0.0105723765,CDC42EP5
cg03208031,-6.44E-05,1.95E-05,0.00098699,1.00E+00,0.0105882282,ANXA6
cg03493774,0.0003870896,0.0001171796,0.0009869988,1.00E+00,0.0105882282,SLC24A4
cg03842063,-0.000299857,9.08E-05,0.0009870657,1.00E+00,0.0105886037,HELZ2
cg16405876,0.0002722675,8.24E-05,0.0009872401,1.00E+00,0.0105901332,DMGDH
cg03691338,0.0004805679,0.0001454809,0.000987279,1.00E+00,0.0105902088,NA
cg08506606,-0.0005360013,0.0001622629,0.0009873331,1.00E+00,0.010590448,NA
cg01838728,0.0005161454,0.0001562538,0.0009874751,1.00E+00,0.0105916291,NA
cg17150651,-0.0001056356,3.20E-05,0.0009878842,1.00E+00,0.0105956751,NA
cg10331119,0.0003707524,0.0001122434,0.000987959,1.00E+00,0.0105961358,CAMTA1
cg02695074,-0.0001551348,4.70E-05,0.00098834,1.00E+00,0.0105998798,SIGLEC12
cg05750323,-0.0004339309,0.0001313765,0.0009884958,1.00E+00,0.0106008905,SYNE1
cg16616918,-0.0003428796,0.0001038099,0.000988498,1.00E+00,0.0106008905,SMYD4
cg13951311,0.0002983256,9.03E-05,0.0009886315,1.00E+00,0.0106019804,NA
cg21386573,-0.0004559157,0.0001380394,0.0009890614,1.00E+00,0.0106062484,NA
cg19082493,-0.0001937225,5.87E-05,0.0009893804,1.00E+00,0.0106093277,ZNF362
cg08101955,-0.0002088174,6.32E-05,0.00098948,1.00E+00,0.0106100083,NA
cg20010135,-0.0003075015,9.31E-05,0.0009895388,1.00E+00,0.0106100083,HSD3B7
cg05575921,-0.0003854068,0.000116696,0.0009895435,1.00E+00,0.0106100083,AHRR
cg23855030,-7.64E-05,2.31E-05,0.0009895715,1.00E+00,0.0106100083,DCHS2
cg01498900,-0.0003485467,0.0001055377,0.0009898125,1.00E+00,0.0106122497,ACOT2
cg12062639,-0.0002388673,7.23E-05,0.0009902069,1.00E+00,0.01061598,NAPB
cg03683207,-0.0001704765,5.16E-05,0.0009902243,1.00E+00,0.01061598,NR2F6
cg20122470,-8.01E-05,2.42E-05,0.0009904138,1.00E+00,0.0106176694,CARNS1
cg12298872,0.0003793775,0.0001148876,0.0009912703,1.00E+00,0.0106265088,IBA57
